id,pred
4515-7925,1
11615-7925,1
8441-8251,1
8441-3815,1
8251-3815,1
6855-10871,1
6855-9788,1
10871-9788,1
12778-13341,1
12778-11634,1
13341-11634,1
2009-10137,1
2009-12593,1
10137-12593,1
2964-9290,1
2964-9978,1
9290-9978,1
9548-4427,1
9548-1447,1
4427-1447,1
12316-6989,1
12316-13289,1
6989-13289,1
12884-12896,1
12884-13935,1
12896-13935,1
9489-14048,1
9489-13126,1
14048-13126,1
11090-3955,1
11090-12082,1
3955-12082,1
31-737,1
31-3477,1
737-3477,1
1700-9989,1
1700-4830,1
9989-4830,1
11759-10366,1
11759-2096,1
10366-2096,1
13046-671,1
13046-14989,1
671-14989,1
14199-6819,1
14199-7927,1
6819-7927,1
8111-7257,1
8111-13921,1
7257-13921,1
11729-2103,1
11729-4917,1
2103-4917,1
9805-12514,1
9805-14283,1
12514-14283,1
11876-1444,1
11876-11536,1
1444-11536,1
8657-1362,1
8657-771,1
1362-771,1
12561-5688,1
7919-13948,1
7919-11952,1
13948-11952,1
13668-9364,1
13668-5396,1
9364-5396,1
12948-3796,1
12948-2501,1
3796-2501,1
9532-14024,1
9532-14096,1
14024-14096,1
4308-2780,1
4308-3230,1
2780-3230,1
6084-2654,1
6084-8662,1
2654-8662,1
3921-2403,1
3921-2721,1
2403-2721,1
2461-8234,1
2461-3217,1
8234-3217,1
1269-14278,1
1269-8570,1
14278-8570,1
992-8422,1
992-2175,1
8422-2175,1
6361-7358,1
6361-11339,1
7358-11339,1
12334-10760,1
12334-13655,1
10760-13655,1
12393-13148,1
12393-8977,1
13148-8977,1
976-3802,1
976-11692,1
3802-11692,1
3876-1081,1
3876-3284,1
1081-3284,1
3260-2970,1
3260-13958,1
2970-13958,1
12074-7501,1
12074-6218,1
7501-6218,1
6729-13979,1
6729-846,1
13979-846,1
2640-6728,1
2640-12776,1
6728-12776,1
3171-13385,1
3171-5432,1
13385-5432,1
5928-2287,1
5928-6271,1
2287-6271,1
11563-10036,1
11563-10083,1
10036-10083,1
215-10123,1
215-14534,1
10123-14534,1
14227-2058,1
14227-13521,1
2058-13521,1
9126-3272,1
9126-5163,1
3272-5163,1
1536-1647,1
1536-6594,1
1647-6594,1
1507-4759,1
11779-6515,1
11779-9092,1
6515-9092,1
7085-14197,1
7085-3026,1
14197-3026,1
14217-1630,1
14217-1158,1
1630-1158,1
7297-5973,1
7297-11521,1
5973-11521,1
6845-7456,1
6845-9861,1
7456-9861,1
15001-4715,1
15001-6501,1
4715-6501,1
3085-11230,1
3085-6376,1
11230-6376,1
2217-3728,1
2217-7832,1
3728-7832,1
5528-9748,1
5528-14639,1
9748-14639,1
1312-1055,1
1312-10369,1
1055-10369,1
7498-12145,1
7498-8864,1
12145-8864,1
4990-8792,1
4990-8141,1
8792-8141,1
6009-13347,1
6009-4975,1
13347-4975,1
13277-5727,1
13277-13113,1
5727-13113,1
2500-13483,1
14593-4013,1
14593-8733,1
4013-8733,1
5186-9987,1
14390-1456,1
14390-12419,1
1456-12419,1
3945-80,1
3945-6574,1
80-6574,1
5369-8949,1
5369-4876,1
8949-4876,1
10303-4921,1
10303-13800,1
4921-13800,1
6310-2590,1
6310-2099,1
2590-2099,1
2998-2353,1
2998-8241,1
2353-8241,1
8816-9066,1
8816-9563,1
9066-9563,1
12001-12331,1
12001-2607,1
12331-2607,1
3469-10436,1
3469-14597,1
10436-14597,1
2412-4059,1
2412-1008,1
4059-1008,1
3045-2768,1
3045-1517,1
2768-1517,1
13817-9343,1
13817-3642,1
9343-3642,1
9558-1703,1
9558-14962,1
1703-14962,1
11278-7959,1
11278-1939,1
7959-1939,1
5224-14354,1
5224-8002,1
14354-8002,1
2462-1138,1
2462-14669,1
1138-14669,1
8287-6858,1
8287-9955,1
6858-9955,1
11155-6693,1
11155-14517,1
6693-14517,1
15042-5741,1
15042-13524,1
5741-13524,1
11774-1998,1
11774-14078,1
1998-14078,1
9960-13680,1
9960-10918,1
13680-10918,1
13566-6724,1
13566-13398,1
6724-13398,1
14831-5385,1
14831-5442,1
5385-5442,1
7587-5379,1
7587-7685,1
5379-7685,1
10208-11476,1
7585-5496,1
7585-7564,1
5496-7564,1
8257-4858,1
8257-7898,1
4858-7898,1
2386-13641,1
2386-7826,1
13641-7826,1
14015-4064,1
14015-3628,1
4064-3628,1
4706-15054,1
4706-4607,1
15054-4607,1
4131-367,1
4131-14076,1
367-14076,1
14733-11076,1
14733-13265,1
11076-13265,1
9467-5143,1
9467-13055,1
5143-13055,1
9832-4642,1
9832-1332,1
4642-1332,1
14026-10512,1
14026-723,1
10512-723,1
7760-36,1
7760-10890,1
36-10890,1
12939-452,1
12939-11704,1
452-11704,1
2632-9171,1
2632-4916,1
9171-4916,1
6829-8523,1
6829-5545,1
8523-5545,1
1789-14760,1
11084-10054,1
11084-6573,1
10054-6573,1
4452-5971,1
4452-13713,1
5971-13713,1
9261-3540,1
9261-7977,1
3540-7977,1
7837-2962,1
7837-4210,1
2962-4210,1
4451-3056,1
4451-6459,1
3056-6459,1
11188-10824,1
7992-12192,1
11179-5857,1
11179-6268,1
5857-6268,1
9271-194,1
9271-14614,1
194-14614,1
11723-5640,1
11723-6966,1
5640-6966,1
12543-2595,1
12543-10669,1
2595-10669,1
9983-1311,1
9983-8427,1
1311-8427,1
12491-7650,1
12491-986,1
7650-986,1
680-3712,1
680-5769,1
3712-5769,1
14190-14930,1
14190-7428,1
14930-7428,1
11172-11488,1
11172-6393,1
11488-6393,1
12412-14121,1
12412-12605,1
14121-12605,1
11455-11606,1
11455-4133,1
11606-4133,1
13772-9814,1
13772-4787,1
9814-4787,1
10713-14688,1
10713-12453,1
14688-12453,1
13773-5937,1
13773-4586,1
5937-4586,1
2525-11358,1
2525-11055,1
11358-11055,1
3675-1818,1
3675-1612,1
1818-1612,1
10827-2001,1
12947-10300,1
12947-89,1
10300-89,1
4753-12332,1
4753-10095,1
12332-10095,1
309-9892,1
309-1113,1
9892-1113,1
500-9887,1
8011-10898,1
8011-11042,1
10898-11042,1
10630-1274,1
10630-12266,1
1274-12266,1
10979-4014,1
10979-10770,1
4014-10770,1
2680-6104,1
2680-13605,1
6104-13605,1
3330-5114,1
3330-9061,1
5114-9061,1
6726-6914,1
6726-4672,1
6914-4672,1
6034-3247,1
6034-4657,1
3247-4657,1
7192-15021,1
7192-548,1
15021-548,1
638-13547,1
638-1979,1
13547-1979,1
2188-11239,1
2188-2651,1
11239-2651,1
634-7667,1
634-14566,1
7667-14566,1
8171-8490,1
8171-7023,1
8490-7023,1
1798-7527,1
1798-9208,1
7527-9208,1
1899-897,1
1899-6977,1
897-6977,1
8782-8150,1
8782-7409,1
8150-7409,1
14853-13678,1
14853-13127,1
13678-13127,1
4475-5634,1
4475-12024,1
5634-12024,1
6895-9074,1
6895-8467,1
9074-8467,1
1917-10311,1
1917-14678,1
10311-14678,1
10206-1267,1
10206-7236,1
1267-7236,1
8151-3780,1
8151-10386,1
3780-10386,1
5709-5394,1
12108-13532,1
12108-10799,1
13532-10799,1
4685-7081,1
4685-2522,1
7081-2522,1
6832-10905,1
6832-13888,1
10905-13888,1
6326-8939,1
6326-10523,1
8939-10523,1
2194-10666,1
2194-1136,1
10666-1136,1
3199-2334,1
3199-1364,1
2334-1364,1
5927-4295,1
5927-9577,1
4295-9577,1
4703-9313,1
4703-9919,1
9313-9919,1
1573-1618,1
1573-230,1
1618-230,1
1512-2487,1
1512-999,1
2487-999,1
3370-3771,1
3370-7617,1
3771-7617,1
3386-2142,1
3386-13262,1
2142-13262,1
14839-7197,1
7807-7421,1
7807-236,1
7421-236,1
14151-1531,1
14151-5142,1
1531-5142,1
3898-6181,1
3898-11336,1
6181-11336,1
5730-3059,1
5730-4518,1
3059-4518,1
5023-9116,1
5023-13453,1
9116-13453,1
5136-4645,1
5136-12886,1
4645-12886,1
11741-13465,1
11741-5834,1
13465-5834,1
8341-8229,1
8341-725,1
8229-725,1
3051-12956,1
3051-1996,1
3051-6028,1
3051-62,1
12956-1996,1
12956-6028,1
12956-62,1
1996-6028,1
1996-62,1
6028-62,1
139-11445,1
139-14802,1
11445-14802,1
1577-5008,1
1577-8759,1
5008-8759,1
8840-2879,1
8840-4745,1
2879-4745,1
7849-13182,1
7849-2672,1
13182-2672,1
11140-5765,1
11140-10638,1
5765-10638,1
11695-1854,1
11695-3975,1
1854-3975,1
5566-3691,1
5566-1538,1
3691-1538,1
340-9142,1
340-7583,1
9142-7583,1
9789-10654,1
9789-10044,1
10654-10044,1
14674-10807,1
14674-8754,1
10807-8754,1
13403-3206,1
13403-14525,1
3206-14525,1
6961-11312,1
6961-13136,1
11312-13136,1
4868-7797,1
4868-11954,1
7797-11954,1
12658-441,1
12658-3091,1
441-3091,1
2604-11045,1
3512-9464,1
3512-7592,1
9464-7592,1
6674-10802,1
6674-1880,1
10802-1880,1
549-5488,1
549-13317,1
5488-13317,1
3052-5554,1
3052-9446,1
5554-9446,1
10777-11844,1
10777-9091,1
11844-9091,1
12523-9021,1
12523-1718,1
9021-1718,1
6150-5650,1
6150-13998,1
5650-13998,1
1834-14820,1
1834-12209,1
14820-12209,1
3256-9233,1
3256-8890,1
9233-8890,1
10607-11116,1
10607-1056,1
11116-1056,1
5891-8983,1
5891-12335,1
8983-12335,1
11027-8330,1
11027-7847,1
8330-7847,1
14713-2706,1
14713-2733,1
2706-2733,1
8359-3429,1
8359-7593,1
3429-7593,1
11094-8417,1
11094-10948,1
8417-10948,1
406-13873,1
406-14302,1
13873-14302,1
12124-3328,1
12124-4337,1
3328-4337,1
2536-8291,1
2382-11388,1
742-9293,1
742-4705,1
9293-4705,1
11228-5837,1
11228-4683,1
5837-4683,1
12827-8945,1
12827-1894,1
8945-1894,1
7394-12114,1
7394-12768,1
12114-12768,1
2115-9509,1
2115-8352,1
9509-8352,1
10929-3359,1
10929-8517,1
3359-8517,1
5875-11933,1
5875-13313,1
11933-13313,1
5976-1476,1
5976-11327,1
1476-11327,1
464-804,1
464-5753,1
804-5753,1
905-14747,1
905-14150,1
14747-14150,1
14843-13161,1
14843-6124,1
13161-6124,1
6851-1065,1
6851-13111,1
1065-13111,1
3466-467,1
3466-6243,1
467-6243,1
12958-4853,1
12958-3387,1
4853-3387,1
33-14018,1
33-6465,1
14018-6465,1
9463-7377,1
9463-10656,1
7377-10656,1
10245-13765,1
10245-10931,1
13765-10931,1
13689-5210,1
13689-3725,1
5210-3725,1
7554-4524,1
7554-1778,1
4524-1778,1
653-13746,1
653-6627,1
13746-6627,1
12088-6311,1
12088-6262,1
6311-6262,1
6704-3946,1
6704-1633,1
3946-1633,1
5617-11971,1
5617-7292,1
11971-7292,1
2470-9974,1
2470-5270,1
9974-5270,1
6941-4675,1
6941-7526,1
4675-7526,1
8984-13534,1
8984-1398,1
13534-1398,1
13750-13754,1
13750-11757,1
13754-11757,1
5289-4905,1
5289-12055,1
4905-12055,1
8873-10976,1
8873-9315,1
10976-9315,1
1820-6097,1
1820-12362,1
6097-12362,1
5850-6873,1
5850-4874,1
6873-4874,1
1970-3744,1
1970-10959,1
3744-10959,1
12344-3295,1
12344-10714,1
3295-10714,1
6314-8160,1
6314-8911,1
8160-8911,1
11517-10086,1
11517-5512,1
10086-5512,1
6368-4459,1
6368-13264,1
4459-13264,1
6610-14294,1
6610-11781,1
14294-11781,1
4041-14971,1
4041-878,1
14971-878,1
12298-12371,1
12298-958,1
12371-958,1
9303-11025,1
9303-12556,1
11025-12556,1
14079-6301,1
14079-4740,1
6301-4740,1
3204-10955,1
9672-6783,1
9672-3928,1
6783-3928,1
3887-9466,1
3887-10339,1
9466-10339,1
1021-6563,1
1021-779,1
6563-779,1
8182-6351,1
8182-12210,1
6351-12210,1
11400-11697,1
11400-4431,1
11697-4431,1
11917-8492,1
11917-14415,1
8492-14415,1
12862-13452,1
12862-5456,1
13452-5456,1
10700-9986,1
10700-8487,1
9986-8487,1
10465-10212,1
10465-748,1
10212-748,1
11449-9262,1
11449-14132,1
9262-14132,1
12080-2465,1
12080-9583,1
2465-9583,1
2925-598,1
2925-1157,1
598-1157,1
8332-3782,1
8332-719,1
3782-719,1
5390-829,1
5390-2838,1
829-2838,1
3479-4206,1
3479-12015,1
4206-12015,1
6804-3943,1
6804-12263,1
3943-12263,1
6838-14266,1
6838-8387,1
14266-8387,1
7521-13268,1
7521-5956,1
13268-5956,1
10609-6992,1
10609-9654,1
6992-9654,1
11225-5279,1
11225-5739,1
5279-5739,1
155-7674,1
155-2884,1
7674-2884,1
12682-2504,1
12682-10385,1
2504-10385,1
8896-2921,1
8896-7979,1
2921-7979,1
9862-2496,1
9862-2881,1
2496-2881,1
11976-12435,1
11976-7710,1
12435-7710,1
7069-14693,1
7069-6240,1
14693-6240,1
2845-1315,1
2845-12733,1
1315-12733,1
1873-11810,1
1873-9031,1
11810-9031,1
7976-12995,1
7976-7361,1
12995-7361,1
5046-4693,1
5046-7958,1
4693-7958,1
12997-7089,1
12997-3137,1
7089-3137,1
2976-12188,1
2976-5610,1
12188-5610,1
6808-9496,1
6808-421,1
9496-421,1
1631-989,1
1631-3346,1
989-3346,1
10823-8700,1
10823-7895,1
8700-7895,1
781-1830,1
781-10149,1
1830-10149,1
9811-11008,1
9811-12450,1
11008-12450,1
6787-13736,1
6787-1908,1
13736-1908,1
13613-12880,1
13613-9780,1
12880-9780,1
1191-13083,1
1191-10327,1
13083-10327,1
11489-3773,1
11489-503,1
3773-503,1
12014-11473,1
12014-13737,1
11473-13737,1
816-10834,1
816-11712,1
10834-11712,1
8400-3785,1
8400-8869,1
3785-8869,1
8290-12462,1
8290-9759,1
12462-9759,1
12757-12271,1
12757-12270,1
12271-12270,1
4339-9694,1
4339-7845,1
9694-7845,1
8314-14964,1
8314-14584,1
14964-14584,1
13159-4361,1
13159-14174,1
4361-14174,1
669-1419,1
669-8167,1
1419-8167,1
8920-4616,1
8920-4892,1
4616-4892,1
5049-2940,1
5049-12129,1
2940-12129,1
9360-5041,1
9360-439,1
5041-439,1
8357-13106,1
8357-3944,1
13106-3944,1
7306-4536,1
7306-3825,1
4536-3825,1
12781-9274,1
12781-11337,1
9274-11337,1
10135-9937,1
10135-12414,1
9937-12414,1
4015-4650,1
4015-6174,1
4650-6174,1
3439-13919,1
3439-3443,1
13919-3443,1
5499-4970,1
5499-11123,1
4970-11123,1
3094-886,1
3094-13020,1
886-13020,1
13236-12914,1
13236-8529,1
12914-8529,1
9594-6624,1
10805-2764,1
10805-7534,1
2764-7534,1
3595-6867,1
3595-13252,1
6867-13252,1
7256-12420,1
7256-14694,1
12420-14694,1
10628-13832,1
10628-1095,1
13832-1095,1
11776-10263,1
11776-4888,1
10263-4888,1
9982-10733,1
9982-7902,1
10733-7902,1
14007-588,1
11819-8025,1
11819-3299,1
8025-3299,1
14736-7067,1
7054-10376,1
7054-11995,1
10376-11995,1
3423-4987,1
3423-7961,1
4987-7961,1
12555-5793,1
12555-660,1
5793-660,1
1918-5988,1
1918-7528,1
5988-7528,1
375-4619,1
375-4563,1
4619-4563,1
9925-1777,1
9925-14329,1
1777-14329,1
11038-5450,1
11038-15069,1
5450-15069,1
7058-4901,1
7058-7107,1
4901-7107,1
14099-11817,1
14099-6731,1
11817-6731,1
12817-5038,1
12817-3448,1
5038-3448,1
9859-8715,1
9859-7891,1
8715-7891,1
8836-5189,1
8836-4283,1
5189-4283,1
12738-6242,1
12738-2796,1
6242-2796,1
2727-10696,1
2727-4263,1
10696-4263,1
7037-4438,1
7037-5777,1
4438-5777,1
335-5259,1
2979-6137,1
2979-6328,1
6137-6328,1
5378-6256,1
5378-8296,1
6256-8296,1
10276-8071,1
10276-5165,1
8071-5165,1
10261-10107,1
14110-1562,1
14110-4599,1
1562-4599,1
12761-11677,1
12761-6040,1
11677-6040,1
7466-9785,1
4647-13496,1
4647-11713,1
13496-11713,1
6170-12859,1
6170-939,1
12859-939,1
14903-7770,1
14903-7744,1
7770-7744,1
417-4783,1
1875-2520,1
1875-576,1
2520-576,1
10832-7050,1
10832-12746,1
7050-12746,1
12342-1213,1
1248-315,1
1248-14490,1
315-14490,1
4024-3385,1
4024-1648,1
3385-1648,1
7338-557,1
7338-5540,1
557-5540,1
9948-11314,1
9948-13729,1
11314-13729,1
8931-199,1
8931-2145,1
199-2145,1
4638-18,1
4638-14543,1
18-14543,1
10679-11041,1
10679-7766,1
11041-7766,1
1616-3970,1
1616-13913,1
3970-13913,1
9992-6978,1
9992-1237,1
6978-1237,1
14860-10289,1
14860-13050,1
10289-13050,1
14434-13058,1
14434-10172,1
13058-10172,1
12460-10658,1
12460-14527,1
10658-14527,1
1599-111,1
1599-3913,1
111-3913,1
6706-8105,1
6706-6,1
8105-6,1
14873-14399,1
14873-13151,1
14399-13151,1
7355-7505,1
7355-2601,1
7505-2601,1
5760-3949,1
5760-6156,1
3949-6156,1
738-11758,1
738-12694,1
11758-12694,1
12767-7751,1
12767-13435,1
7751-13435,1
9147-2973,1
9147-629,1
2973-629,1
7301-10538,1
7301-7570,1
10538-7570,1
7966-4525,1
7966-7482,1
4525-7482,1
14125-9412,1
14125-11177,1
9412-11177,1
5664-13338,1
5664-3081,1
13338-3081,1
7835-559,1
7835-6567,1
559-6567,1
3574-8936,1
3574-285,1
8936-285,1
8737-8841,1
8737-14163,1
8841-14163,1
1523-1429,1
1523-4167,1
1429-4167,1
148-8742,1
148-9529,1
8742-9529,1
3879-6651,1
3879-4262,1
6651-4262,1
404-2711,1
404-11284,1
2711-11284,1
13279-11725,1
13279-7778,1
11725-7778,1
5413-1622,1
5413-2989,1
1622-2989,1
11864-14535,1
11864-10394,1
14535-10394,1
10082-8807,1
10082-9676,1
8807-9676,1
4826-9604,1
4826-9340,1
9604-9340,1
3727-8001,1
3727-1112,1
8001-1112,1
12348-10030,1
12348-14457,1
10030-14457,1
8914-8196,1
4995-6921,1
4995-646,1
6921-646,1
9100-2542,1
9100-3041,1
2542-3041,1
512-1694,1
512-10452,1
1694-10452,1
2681-14680,1
2681-9461,1
14680-9461,1
4230-13766,1
4230-1968,1
13766-1968,1
11841-8252,1
11841-260,1
8252-260,1
2223-9886,1
2223-11549,1
9886-11549,1
5632-10730,1
5632-13239,1
10730-13239,1
1388-13586,1
1388-10849,1
13586-10849,1
1698-13911,1
1698-10786,1
13911-10786,1
9263-7946,1
9263-10338,1
7946-10338,1
10207-13701,1
10207-1548,1
13701-1548,1
8089-110,1
8089-4184,1
110-4184,1
